Log_ID,Times,VLan_ID,Department,Device_Type,Protocol,Bandwidth,Packet_Loss_Percent,Downtime_Minutes,Threat_Flag,Location
4082,2026-12-21 22:16:38,VLan10,HR,Mobile,FTP,630,0.21,7,NO,ACCRA
4083,2026-08-21 04:19:45,VLan10,HR,Laptop,SSH,319,4.72,0,NO,Tamale
4084,2026-07-30 05:08:45,VLan20,Finance,Mobile,HTTPS,348,1.29,5,NO,ACCRA
4085,2026-05-30 10:24:56,VLan40,Sales,Laptop,FTP,568,2.53,15,NO,Tamale
4086,2026-01-26 21:37:00,VLan10,HR,Laptop,HTTP,534,4.73,11,NO,ACCRA
4087,2026-07-19 16:54:40,VLan40,Sales,Router,SSH,124,1.49,10,NO,KUMASI
4088,2026-02-02 10:23:19,VLan40,Sales,Mobile,DNS,333,3.64,11,NO,TAKORADI
4089,2026-12-18 09:37:02,VLan40,Sales,Mobile,FTP,124,3.15,0,NO,KUMASI
4090,2026-03-11 20:31:41,VLan10,HR,Mobile,HTTPS,283,2.94,0,NO,TAKORADI
4091,2026-06-23 14:37:23,VLan30,IT,Laptop,SMTP,717,3.46,4,NO,ACCRA
4092,2026-05-19 10:01:09,VLan40,Sales,Server,FTP,309,0.78,6,NO,KUMASI
4093,2026-07-19 22:19:32,VLan40,Sales,Laptop,HTTP,570,0.2,15,NO,TEMA
4094,2026-12-05 08:29:28,VLan30,IT,Desktop,HTTPS,633,3.08,15,NO,KUMASI
4095,2026-03-12 20:23:52,VLan20,Finance,Laptop,HTTP,277,0.81,2,NO,TEMA
4096,2026-09-18 22:45:44,VLan20,Finance,Router,HTTPS,242,0.73,5,NO,ACCRA
4097,2026-04-10 10:40:51,VLan30,IT,Desktop,DNS,560,2.82,15,NO,ACCRA
4098,2026-07-19 23:18:50,VLan10,HR,Desktop,DNS,318,4.98,0,NO,Tamale
4099,2026-09-05 14:44:18,VLan30,IT,Laptop,FTP,1103,4.66,15,YES,TEMA
4100,2026-02-05 14:18:12,VLan40,Sales,Router,DNS,611,0.65,10,NO,KUMASI
4101,2026-12-03 01:29:57,VLan30,IT,Router,FTP,745,3.86,10,NO,KUMASI
4102,2026-06-10 06:17:31,VLan10,HR,Mobile,SMTP,449,0.23,12,NO,TEMA
4103,2026-11-09 21:02:20,VLan20,Finance,Laptop,SSH,160,3.01,0,NO,TEMA
4104,2026-03-29 07:24:11,VLan10,HR,Router,SMTP,620,3.38,2,NO,TEMA
4105,2026-12-20 14:50:58,VLan40,Sales,Desktop,SMTP,304,2.52,4,NO,TEMA
4106,2026-07-30 00:38:24,VLan40,Sales,Server,FTP,208,1.58,7,NO,KUMASI
4107,2026-01-21 15:39:49,VLan40,Sales,Server,DNS,144,2.49,15,NO,KUMASI
4108,2026-07-18 00:44:35,VLan20,Finance,Router,DNS,165,3.66,15,NO,KUMASI
4109,2026-09-29 20:38:08,VLan30,IT,Server,FTP,522,4.08,15,NO,ACCRA
4110,2026-03-25 12:37:49,VLan10,HR,Server,SMTP,318,3.37,6,NO,TEMA
4111,2026-09-10 06:07:34,VLan30,IT,Server,FTP,901,0.61,10,YES,ACCRA
4112,2026-08-09 20:09:39,VLan10,HR,Laptop,SMTP,256,4.56,0,NO,TEMA
4113,2026-12-11 20:48:08,VLan40,Sales,Desktop,FTP,692,2.47,10,NO,ACCRA
4114,2026-06-26 19:05:54,VLan40,Sales,Server,HTTP,186,3.86,11,NO,ACCRA
4115,2026-09-22 10:44:22,VLan10,HR,Desktop,SSH,509,2.69,10,NO,Tamale
4116,2026-08-24 03:09:47,VLan40,Sales,Laptop,DNS,276,3.45,7,NO,ACCRA
4117,2026-01-17 03:53:00,VLan30,IT,Router,FTP,1035,3.63,2,YES,KUMASI
4118,2026-12-21 15:04:39,VLan20,Finance,Router,SMTP,615,1.34,14,NO,ACCRA
4119,2026-11-22 01:27:35,VLan40,Sales,Mobile,HTTPS,556,0.47,4,NO,Tamale
4120,2026-04-16 03:09:23,VLan30,IT,Server,HTTP,1189,2.31,3,NO,TAKORADI
4121,2026-03-05 12:40:33,VLan40,Sales,Server,FTP,263,4.11,12,NO,TEMA
4122,2026-05-18 08:46:41,VLan30,IT,Laptop,HTTP,941,2.28,9,NO,KUMASI
4123,2026-12-15 00:46:59,VLan20,Finance,Desktop,SMTP,561,1.63,0,NO,KUMASI
4124,2026-12-20 15:19:06,VLan30,IT,Server,DNS,790,2.96,10,NO,KUMASI
4125,2026-01-04 18:35:08,VLan20,Finance,Server,SSH,234,3.43,4,NO,ACCRA
4126,2026-05-03 09:13:44,VLan30,IT,Laptop,DNS,1164,2.07,1,NO,Tamale
4127,2026-04-21 21:58:30,VLan20,Finance,Server,HTTP,230,4.99,8,NO,TAKORADI
4128,2026-08-03 08:23:35,VLan20,Finance,Server,HTTP,179,2.38,14,NO,Tamale
4129,2026-09-19 20:16:33,VLan10,HR,Server,SSH,133,2.7,6,NO,ACCRA
4130,2026-09-17 09:45:44,VLan40,Sales,Router,FTP,279,3.72,6,NO,KUMASI
4131,2026-05-22 01:28:28,VLan30,IT,Laptop,SSH,611,3.07,15,NO,TAKORADI
4132,2026-02-12 04:47:49,VLan10,HR,Mobile,DNS,187,1.24,4,NO,ACCRA
4133,2026-02-04 20:22:54,VLan20,Finance,Mobile,FTP,683,0.97,13,NO,TEMA
4134,2026-07-24 04:30:32,VLan30,IT,Server,HTTP,847,2.11,14,NO,TAKORADI
4135,2026-08-18 22:57:03,VLan30,IT,Mobile,DNS,1077,1.33,6,NO,ACCRA
4136,2026-11-06 17:39:14,VLan20,Finance,Laptop,HTTPS,575,4.07,12,NO,TEMA
4137,2026-06-05 15:57:47,VLan40,Sales,Desktop,HTTPS,262,3.44,7,NO,TAKORADI
4138,2026-07-30 05:47:35,VLan20,Finance,Mobile,FTP,300,2.36,2,NO,TAKORADI
4139,2026-04-14 08:07:26,VLan30,IT,Desktop,FTP,863,4.11,3,NO,KUMASI
4140,2026-07-12 13:24:43,VLan20,Finance,Server,HTTPS,660,4.76,10,NO,Tamale
4141,2026-05-29 00:32:36,VLan30,IT,Router,HTTPS,793,3.99,15,NO,ACCRA
4142,2026-01-11 04:24:10,VLan10,HR,Mobile,SMTP,160,2.01,8,NO,ACCRA
4143,2026-03-24 11:49:29,VLan30,IT,Laptop,SMTP,991,0.03,14,NO,TAKORADI
4144,2026-02-16 01:06:41,VLan20,Finance,Laptop,DNS,240,3.72,5,NO,TEMA
4145,2026-02-22 01:12:56,VLan20,Finance,Laptop,HTTPS,698,1.93,8,NO,TEMA
4146,2026-03-20 02:42:47,VLan10,HR,Mobile,SMTP,531,0.3,11,NO,TEMA
4147,2026-08-24 06:59:23,VLan10,HR,Server,FTP,637,3.22,6,NO,ACCRA
4148,2026-09-26 16:05:22,VLan10,HR,Mobile,SSH,369,4.29,0,NO,ACCRA
4149,2026-03-14 13:17:28,VLan40,Sales,Router,DNS,476,2.5,5,NO,Tamale
4150,2026-06-05 09:24:08,VLan30,IT,Server,HTTP,724,1.75,13,NO,TEMA
4151,2026-11-08 11:08:29,VLan10,HR,Mobile,SMTP,231,4.14,9,NO,KUMASI
4152,2026-04-30 20:49:29,VLan20,Finance,Desktop,DNS,462,1.75,0,NO,TAKORADI
4153,2026-02-06 12:34:22,VLan30,IT,Router,SSH,815,3.04,14,NO,KUMASI
4154,2026-10-24 17:36:06,VLan40,Sales,Desktop,FTP,504,4.28,14,NO,Tamale
4155,2026-05-05 17:37:04,VLan30,IT,Router,SSH,744,4.25,3,NO,KUMASI
4156,2026-08-27 02:43:54,VLan30,IT,Router,SSH,602,1.37,6,NO,TAKORADI
4157,2026-04-09 17:39:54,VLan40,Sales,Router,HTTPS,596,1.82,5,NO,Tamale
4158,2026-06-17 14:03:31,VLan30,IT,Mobile,FTP,993,4.14,10,YES,ACCRA
4159,2026-07-14 09:35:49,VLan10,HR,Server,HTTPS,531,4.04,0,NO,TEMA
4160,2026-07-24 21:24:56,VLan30,IT,Server,SSH,665,0.64,10,NO,Tamale
4161,2026-09-15 18:26:03,VLan10,HR,Mobile,HTTP,597,0.81,11,NO,ACCRA
4162,2026-12-19 04:49:17,VLan20,Finance,Desktop,SMTP,508,4,5,NO,TEMA
4163,2026-02-07 09:11:03,VLan20,Finance,Router,SSH,680,1.72,14,NO,KUMASI
4164,2026-06-29 22:27:57,VLan10,HR,Mobile,SMTP,115,1.34,9,NO,TAKORADI
4165,2026-01-24 13:08:44,VLan10,HR,Server,HTTP,536,2.04,13,NO,TAKORADI
4166,2026-03-06 18:22:26,VLan30,IT,Mobile,HTTP,597,0.76,0,NO,Tamale
4167,2026-04-22 00:32:44,VLan20,Finance,Mobile,DNS,272,2.07,3,NO,KUMASI
4168,2026-09-20 19:17:02,VLan20,Finance,Laptop,SSH,599,0.66,15,NO,ACCRA
4169,2026-01-26 11:58:26,VLan40,Sales,Server,FTP,372,0.2,8,NO,KUMASI
4170,2026-06-24 11:16:24,VLan10,HR,Router,HTTP,659,2.15,2,NO,KUMASI
4171,2026-12-03 00:04:35,VLan10,HR,Laptop,HTTPS,545,4.39,3,NO,ACCRA
4172,2026-07-27 01:26:30,VLan30,IT,Desktop,HTTP,1063,3.57,11,NO,Tamale
4173,2026-05-19 16:32:42,VLan20,Finance,Desktop,HTTPS,189,4.46,2,NO,ACCRA
4174,2026-03-16 01:11:44,VLan20,Finance,Server,HTTPS,175,1.17,9,NO,KUMASI
4175,2026-01-11 22:58:09,VLan30,IT,Mobile,HTTPS,598,3.27,12,NO,ACCRA
4176,2026-09-25 00:10:01,VLan30,IT,Server,SSH,916,2.81,6,YES,TEMA
4177,2026-12-04 23:24:44,VLan40,Sales,Server,FTP,132,1.15,7,NO,ACCRA
4178,2026-02-06 12:25:41,VLan40,Sales,Mobile,SSH,350,1.19,1,NO,KUMASI
4179,2026-11-26 03:39:09,VLan30,IT,Desktop,HTTP,562,4.69,3,NO,ACCRA
4180,2026-11-05 17:56:17,VLan10,HR,Laptop,HTTPS,211,0.16,2,NO,TEMA
4181,2026-12-15 09:09:49,VLan10,HR,Server,HTTPS,462,3.3,0,NO,ACCRA
4182,2026-10-28 02:57:18,VLan30,IT,Desktop,SMTP,640,2.37,9,NO,Tamale
4183,2026-11-29 16:49:48,VLan10,HR,Laptop,HTTPS,102,2.93,0,NO,KUMASI
4184,2026-02-16 00:46:49,VLan30,IT,Desktop,DNS,832,3.86,0,NO,TAKORADI
4185,2026-04-30 03:24:29,VLan20,Finance,Desktop,HTTP,272,3.85,2,NO,TEMA
4186,2026-07-06 17:46:14,VLan10,HR,Mobile,SSH,573,1,8,NO,TAKORADI
4187,2026-02-14 01:26:08,VLan40,Sales,Laptop,SMTP,642,1.25,9,NO,ACCRA
4188,2026-03-14 04:01:30,VLan10,HR,Laptop,DNS,229,4.84,1,NO,ACCRA
4189,2026-08-30 06:46:43,VLan10,HR,Server,HTTP,207,3.4,4,NO,TAKORADI
4190,2026-07-14 17:33:17,VLan40,Sales,Desktop,HTTP,642,2.71,6,NO,TAKORADI
4191,2026-06-03 17:04:15,VLan30,IT,Server,FTP,1164,1.2,10,YES,TEMA
4192,2026-11-23 00:13:55,VLan40,Sales,Server,HTTPS,120,0.98,0,NO,KUMASI
4193,2026-04-05 00:11:53,VLan40,Sales,Server,SMTP,669,1.84,13,NO,Tamale
4194,2026-06-23 09:42:04,VLan30,IT,Laptop,SMTP,1068,2.19,10,NO,TEMA
4195,2026-10-18 22:38:24,VLan10,HR,Router,HTTP,268,2.71,3,NO,TAKORADI
4196,2026-02-20 06:54:54,VLan10,HR,Desktop,SSH,543,2.39,5,NO,TEMA
4197,2026-10-01 21:42:02,VLan10,HR,Mobile,HTTPS,164,1.63,7,NO,ACCRA
4198,2026-04-07 17:23:45,VLan20,Finance,Mobile,SMTP,403,2.44,6,NO,TEMA
4199,2026-09-26 22:10:31,VLan10,HR,Desktop,FTP,518,2.54,8,NO,TAKORADI
4200,2026-11-24 03:22:39,VLan20,Finance,Router,SSH,150,2.37,3,NO,TAKORADI
4201,2026-03-22 11:17:41,VLan10,HR,Desktop,HTTP,351,1.91,11,NO,Tamale
4202,2026-08-15 19:02:30,VLan10,HR,Mobile,SSH,430,4.35,8,NO,Tamale
4203,2026-08-20 06:43:04,VLan30,IT,Router,HTTP,546,4.94,0,NO,TEMA
4204,2026-02-05 01:39:55,VLan30,IT,Server,DNS,1076,1.95,12,NO,TEMA
4205,2026-05-04 05:13:34,VLan10,HR,Desktop,SMTP,201,2.18,10,NO,Tamale
4206,2026-05-19 17:13:41,VLan30,IT,Server,DNS,532,1.61,0,NO,ACCRA
4207,2026-08-12 20:24:10,VLan30,IT,Laptop,SSH,1106,0.19,15,YES,KUMASI
4208,2026-02-09 22:51:12,VLan30,IT,Server,HTTPS,751,2.46,2,NO,ACCRA
4209,2026-05-27 12:44:32,VLan40,Sales,Desktop,HTTPS,530,2.16,0,NO,ACCRA
4210,2026-10-21 01:03:28,VLan10,HR,Mobile,SMTP,576,2.92,1,NO,KUMASI
4211,2026-01-10 18:43:06,VLan40,Sales,Router,FTP,492,4.52,5,NO,TEMA
4212,2026-06-27 20:04:38,VLan20,Finance,Laptop,SSH,327,1.87,4,NO,TAKORADI
4213,2026-10-27 11:56:33,VLan10,HR,Server,SSH,614,4.63,14,NO,KUMASI
4214,2026-09-27 03:15:40,VLan10,HR,Laptop,FTP,661,3.48,8,NO,TEMA
4215,2026-04-16 06:44:22,VLan30,IT,Mobile,SSH,774,1.53,1,NO,KUMASI
4216,2026-07-20 08:38:26,VLan30,IT,Server,FTP,695,1.8,6,NO,Tamale
4217,2026-05-14 16:49:02,VLan40,Sales,Desktop,DNS,625,4.04,10,NO,KUMASI
4218,2026-01-31 10:09:29,VLan10,HR,Server,FTP,217,2.65,2,NO,ACCRA
4219,2026-01-15 01:34:16,VLan20,Finance,Server,DNS,128,1.36,7,NO,TAKORADI
4220,2026-08-17 13:01:00,VLan20,Finance,Laptop,HTTP,171,1.2,13,NO,TEMA
4221,2026-05-14 04:52:55,VLan10,HR,Mobile,FTP,576,4.51,1,NO,KUMASI
4222,2026-07-02 05:08:32,VLan10,HR,Desktop,SMTP,244,0.91,3,NO,TEMA
4223,2026-11-07 17:10:34,VLan40,Sales,Laptop,HTTP,444,2.73,6,NO,TAKORADI
4224,2026-09-11 13:09:49,VLan10,HR,Desktop,SMTP,154,4.63,6,NO,ACCRA
4225,2026-04-20 02:20:49,VLan10,HR,Router,FTP,236,0.63,15,NO,Tamale
4226,2026-07-20 06:27:10,VLan30,IT,Laptop,FTP,922,4.77,13,YES,KUMASI
4227,2026-10-19 19:53:34,VLan40,Sales,Server,FTP,336,0.1,1,NO,ACCRA
4228,2026-10-24 08:32:03,VLan40,Sales,Server,FTP,489,3.24,8,NO,TEMA
4229,2026-06-11 04:37:13,VLan10,HR,Mobile,FTP,135,1.21,7,NO,KUMASI
4230,2026-07-04 08:54:07,VLan10,HR,Mobile,SSH,387,1.76,2,NO,Tamale
4231,2026-11-04 12:12:24,VLan20,Finance,Server,SMTP,604,2.6,0,NO,TAKORADI
4232,2026-07-19 13:07:46,VLan20,Finance,Server,HTTPS,138,4.59,13,NO,ACCRA
4233,2026-12-18 09:12:59,VLan10,HR,Server,FTP,585,3.81,15,NO,TAKORADI
4234,2026-02-20 11:55:02,VLan10,HR,Laptop,HTTP,266,4.89,11,NO,KUMASI
4235,2026-03-11 12:20:04,VLan30,IT,Router,SMTP,829,4.04,5,NO,KUMASI
4236,2026-10-24 21:18:42,VLan10,HR,Laptop,HTTP,379,2,9,NO,TEMA
4237,2026-08-06 11:11:18,VLan30,IT,Mobile,DNS,728,3.36,12,NO,ACCRA
4238,2026-07-12 18:03:04,VLan10,HR,Mobile,HTTP,135,1.91,13,NO,Tamale
4239,2026-09-23 12:29:34,VLan40,Sales,Desktop,DNS,332,1.13,15,NO,TAKORADI
4240,2026-06-19 13:52:15,VLan10,HR,Router,FTP,448,4.63,11,NO,Tamale
4241,2026-06-06 20:37:57,VLan30,IT,Desktop,FTP,978,3.48,2,YES,Tamale
4242,2026-04-12 05:43:45,VLan30,IT,Mobile,DNS,664,4.24,2,NO,ACCRA
4243,2026-06-18 09:45:27,VLan30,IT,Laptop,SMTP,1158,2.18,11,NO,KUMASI
4244,2026-02-17 13:26:19,VLan40,Sales,Mobile,FTP,265,0.48,15,NO,KUMASI
4245,2026-03-20 10:20:55,VLan10,HR,Laptop,SMTP,465,2.37,2,NO,TEMA
4246,2026-10-03 08:12:36,VLan30,IT,Mobile,HTTPS,791,2.13,5,NO,TAKORADI
4247,2026-03-25 20:31:20,VLan20,Finance,Desktop,HTTP,402,4.27,2,NO,TAKORADI
4248,2026-05-01 14:46:21,VLan20,Finance,Desktop,DNS,441,2.07,0,NO,TAKORADI
4249,2026-08-08 09:40:10,VLan20,Finance,Mobile,SSH,576,2.82,1,NO,TAKORADI
4250,2026-02-09 07:49:26,VLan30,IT,Mobile,DNS,619,3.73,14,NO,TEMA
4251,2026-08-21 23:02:27,VLan40,Sales,Desktop,SMTP,382,0.48,10,NO,Tamale
4252,2026-02-10 20:49:29,VLan20,Finance,Desktop,SSH,150,3.19,3,NO,TAKORADI
4253,2026-10-29 12:18:44,VLan30,IT,Server,FTP,1001,1.64,6,YES,Tamale
4254,2026-11-28 02:54:29,VLan40,Sales,Laptop,SSH,441,4.75,11,NO,TAKORADI
4255,2026-09-10 09:57:55,VLan40,Sales,Mobile,HTTPS,634,0.47,0,NO,TAKORADI
4256,2026-08-10 17:51:27,VLan20,Finance,Laptop,DNS,616,3.77,12,NO,TAKORADI
4257,2026-06-02 04:53:58,VLan20,Finance,Laptop,HTTPS,596,2.72,9,NO,Tamale
4258,2026-05-16 15:16:37,VLan40,Sales,Router,HTTP,380,2.31,6,NO,KUMASI
4259,2026-10-22 18:30:01,VLan10,HR,Laptop,DNS,380,3.26,2,NO,TEMA
4260,2026-07-28 08:54:05,VLan10,HR,Desktop,SMTP,570,4.9,2,NO,KUMASI
4261,2026-06-03 13:02:11,VLan10,HR,Laptop,FTP,164,4.56,3,NO,Tamale
4262,2026-04-14 07:21:49,VLan40,Sales,Router,HTTPS,299,2.38,3,NO,KUMASI
4263,2026-10-25 06:49:21,VLan40,Sales,Router,HTTP,675,0,12,NO,ACCRA
4264,2026-06-14 11:58:48,VLan30,IT,Desktop,HTTPS,785,1.97,6,NO,KUMASI
4265,2026-06-10 18:12:01,VLan20,Finance,Desktop,DNS,456,4.86,14,NO,ACCRA
4266,2026-05-09 07:45:27,VLan40,Sales,Mobile,FTP,235,1.68,9,NO,TAKORADI
4267,2026-01-09 17:38:03,VLan10,HR,Router,HTTPS,422,0.35,6,NO,TEMA
4268,2026-08-26 13:20:38,VLan20,Finance,Desktop,SSH,407,3.08,6,NO,KUMASI
4269,2026-11-30 02:56:10,VLan40,Sales,Router,SSH,376,2.62,15,NO,KUMASI
4270,2026-09-19 15:07:16,VLan10,HR,Desktop,DNS,588,4.02,10,NO,TAKORADI
4271,2026-11-11 04:29:47,VLan10,HR,Mobile,SMTP,613,3.06,1,NO,TAKORADI
4272,2026-06-24 03:01:20,VLan10,HR,Server,HTTP,214,3.87,9,NO,KUMASI
4273,2026-06-26 15:12:27,VLan10,HR,Desktop,SSH,193,4.37,15,NO,ACCRA
4274,2026-01-31 21:04:02,VLan20,Finance,Router,HTTP,491,0.89,1,NO,ACCRA
4275,2026-03-05 04:47:32,VLan10,HR,Laptop,SMTP,222,2.62,3,NO,KUMASI
4276,2026-12-31 01:44:44,VLan10,HR,Router,DNS,327,3.25,0,NO,TEMA
4277,2026-04-20 09:42:32,VLan40,Sales,Mobile,HTTP,516,4.12,8,NO,TEMA
4278,2026-08-29 20:58:39,VLan10,HR,Laptop,SSH,537,2.78,14,NO,TEMA
4279,2026-10-25 21:59:45,VLan40,Sales,Desktop,SMTP,561,0.16,7,NO,KUMASI
4280,2026-09-20 14:14:50,VLan20,Finance,Router,SMTP,348,1.15,2,NO,Tamale
4281,2026-01-10 10:46:52,VLan30,IT,Mobile,DNS,1167,2.88,1,NO,TAKORADI
4282,2026-09-22 20:11:00,VLan30,IT,Mobile,DNS,616,3.74,5,NO,ACCRA
4283,2026-05-19 04:23:06,VLan40,Sales,Mobile,HTTP,628,3.6,10,NO,TAKORADI
4284,2026-01-17 19:56:58,VLan40,Sales,Desktop,HTTP,554,4.23,2,NO,TEMA
4285,2026-03-05 00:09:40,VLan30,IT,Desktop,FTP,891,4.63,13,NO,TEMA
4286,2026-01-31 14:25:37,VLan10,HR,Mobile,DNS,608,4.88,14,NO,TAKORADI
4287,2026-09-07 00:52:06,VLan20,Finance,Mobile,DNS,332,3.33,7,NO,Tamale
4288,2026-06-18 17:20:27,VLan40,Sales,Desktop,DNS,409,4.53,10,NO,Tamale
4289,2026-11-14 12:55:33,VLan10,HR,Mobile,SMTP,102,4.09,6,NO,KUMASI
4290,2026-06-21 02:31:12,VLan30,IT,Mobile,HTTP,1088,0.41,1,NO,Tamale
4291,2026-12-13 20:21:03,VLan20,Finance,Server,SMTP,354,0.55,12,NO,Tamale
4292,2026-08-02 23:37:59,VLan40,Sales,Laptop,DNS,278,2.96,1,NO,TEMA
4293,2026-09-14 19:17:28,VLan30,IT,Server,DNS,616,4.03,5,NO,ACCRA
4294,2026-05-21 05:57:31,VLan10,HR,Server,SMTP,372,2.28,8,NO,ACCRA
4295,2026-10-17 01:51:08,VLan40,Sales,Laptop,SSH,549,4.73,8,NO,KUMASI
4296,2026-04-20 12:11:42,VLan40,Sales,Desktop,HTTP,262,2.93,1,NO,ACCRA
4297,2026-05-02 09:24:51,VLan10,HR,Server,HTTP,125,3.36,11,NO,Tamale
4298,2026-10-29 17:22:22,VLan20,Finance,Mobile,HTTP,539,1.96,10,NO,Tamale
4299,2026-01-08 22:22:01,VLan20,Finance,Laptop,SMTP,427,2.95,12,NO,ACCRA
4300,2026-04-18 07:23:46,VLan40,Sales,Server,FTP,354,0.15,12,NO,Tamale
4301,2026-04-05 18:44:18,VLan20,Finance,Router,FTP,347,1.02,15,NO,TAKORADI
4302,2026-09-17 08:16:26,VLan30,IT,Laptop,SMTP,1133,4.89,3,NO,TAKORADI
4303,2026-02-10 08:05:47,VLan30,IT,Server,DNS,885,4.72,4,NO,TAKORADI
4304,2026-04-22 07:16:43,VLan30,IT,Mobile,HTTPS,750,3.59,11,NO,Tamale
4305,2026-04-09 09:31:35,VLan20,Finance,Server,DNS,471,2.52,6,NO,KUMASI
4306,2026-01-14 06:25:41,VLan30,IT,Laptop,DNS,1189,0.67,13,NO,ACCRA
4307,2026-03-04 15:25:28,VLan30,IT,Laptop,HTTP,735,0.65,11,NO,Tamale
4308,2026-04-27 07:27:19,VLan40,Sales,Router,SSH,625,4.59,14,NO,Tamale
4309,2026-06-01 03:53:58,VLan10,HR,Desktop,FTP,683,3.39,6,NO,TEMA
4310,2026-01-06 19:33:54,VLan20,Finance,Server,FTP,683,0.91,12,NO,TEMA
4311,2026-07-25 22:41:38,VLan20,Finance,Server,DNS,539,3.94,14,NO,TEMA
4312,2026-10-25 02:15:03,VLan30,IT,Mobile,HTTP,921,2.45,11,NO,TAKORADI
4313,2026-10-19 22:43:00,VLan20,Finance,Server,SMTP,627,1.13,2,NO,TAKORADI
4314,2026-06-03 18:49:58,VLan30,IT,Router,SSH,666,0.23,2,NO,KUMASI
4315,2026-01-11 13:14:37,VLan10,HR,Server,HTTPS,249,0.87,3,NO,ACCRA
4316,2026-09-04 15:01:48,VLan40,Sales,Router,HTTP,577,3.72,15,NO,TAKORADI
4317,2026-03-29 20:48:17,VLan20,Finance,Laptop,FTP,100,3.92,15,NO,ACCRA
4318,2026-08-14 07:23:29,VLan10,HR,Desktop,FTP,239,1.92,8,NO,ACCRA
4319,2026-12-20 04:18:34,VLan10,HR,Desktop,DNS,646,1.48,8,NO,TAKORADI
4320,2026-04-11 20:52:07,VLan40,Sales,Laptop,HTTPS,532,2.8,6,NO,TEMA
4321,2026-10-10 03:27:50,VLan10,HR,Mobile,HTTP,461,4.22,1,NO,TEMA
4322,2026-01-09 13:25:03,VLan10,HR,Server,DNS,312,2.23,8,NO,TEMA
4323,2026-06-18 05:23:59,VLan10,HR,Desktop,FTP,695,4.36,14,NO,ACCRA
4324,2026-07-30 18:15:02,VLan20,Finance,Router,HTTPS,635,1.72,15,NO,TEMA
4325,2026-05-15 14:07:58,VLan10,HR,Laptop,FTP,686,3.35,1,NO,TAKORADI
4326,2026-07-06 17:21:57,VLan20,Finance,Desktop,FTP,289,0.97,1,NO,Tamale
4327,2026-11-04 22:30:48,VLan10,HR,Laptop,FTP,248,2.81,5,NO,TAKORADI
4328,2026-02-01 00:08:48,VLan30,IT,Desktop,HTTPS,544,1.57,3,NO,TEMA
4329,2026-10-03 08:20:52,VLan10,HR,Mobile,FTP,196,3.12,12,NO,TAKORADI
4330,2026-07-06 11:12:57,VLan20,Finance,Laptop,HTTPS,260,1.53,12,NO,ACCRA
4331,2026-11-22 11:30:57,VLan30,IT,Mobile,SMTP,533,2.96,3,NO,Tamale
4332,2026-11-13 12:05:58,VLan20,Finance,Router,HTTPS,391,0.48,15,NO,TEMA
4333,2026-03-25 21:26:43,VLan40,Sales,Router,SSH,533,4.06,9,NO,ACCRA
4334,2026-12-18 02:28:41,VLan40,Sales,Server,SSH,130,1.96,15,NO,KUMASI
4335,2026-01-07 21:51:34,VLan10,HR,Desktop,SSH,133,2.65,5,NO,TAKORADI
4336,2026-05-11 06:58:18,VLan20,Finance,Server,HTTP,485,4.81,15,NO,TEMA
4337,2026-04-06 00:35:09,VLan30,IT,Router,DNS,634,0.22,8,NO,Tamale
4338,2026-12-06 01:17:09,VLan20,Finance,Router,HTTP,562,3.01,10,NO,ACCRA
4339,2026-05-22 22:15:01,VLan30,IT,Laptop,SSH,547,2.82,10,NO,TEMA
4340,2026-04-16 01:37:05,VLan40,Sales,Desktop,FTP,520,4.08,14,NO,KUMASI
4341,2026-06-11 15:42:49,VLan30,IT,Server,HTTPS,610,4.68,5,NO,Tamale
4342,2026-06-09 03:12:24,VLan20,Finance,Desktop,SMTP,377,4.87,10,NO,Tamale
4343,2026-07-04 19:50:24,VLan40,Sales,Mobile,SMTP,403,2.31,15,NO,Tamale
4344,2026-09-03 20:55:45,VLan30,IT,Laptop,DNS,525,4.56,9,NO,ACCRA
4345,2026-09-17 13:14:00,VLan30,IT,Laptop,SMTP,1165,2.18,0,NO,KUMASI
4346,2026-06-06 05:29:11,VLan10,HR,Router,HTTP,555,0.28,9,NO,TAKORADI
4347,2026-10-29 19:53:16,VLan30,IT,Router,SMTP,535,3.21,6,NO,Tamale
4348,2026-12-09 22:28:55,VLan20,Finance,Laptop,HTTPS,109,4.06,11,NO,TAKORADI
4349,2026-05-16 11:33:35,VLan20,Finance,Server,HTTP,602,1.39,4,NO,TAKORADI
4350,2026-03-11 16:51:25,VLan30,IT,Laptop,HTTPS,1136,1.88,10,NO,KUMASI
4351,2026-11-05 04:17:58,VLan10,HR,Laptop,HTTPS,462,4.15,8,NO,KUMASI
4352,2026-10-04 23:14:36,VLan40,Sales,Laptop,DNS,302,2.22,10,NO,ACCRA
4353,2026-12-20 00:14:31,VLan30,IT,Laptop,SMTP,925,4.57,7,NO,TAKORADI
4354,2026-01-14 14:12:06,VLan30,IT,Server,SMTP,980,3.73,7,NO,KUMASI
4355,2026-12-11 03:32:44,VLan40,Sales,Desktop,DNS,554,0.96,12,NO,ACCRA
4356,2026-05-20 09:20:50,VLan30,IT,Server,SSH,795,4.29,2,NO,Tamale
4357,2026-02-01 15:35:45,VLan40,Sales,Router,FTP,401,3.91,6,NO,KUMASI
4358,2026-12-30 19:37:19,VLan30,IT,Mobile,DNS,751,0.29,15,NO,KUMASI
