,log_id,timestamp,vlan_id,department,device_type,protocol,bandwidth,packet_loss_percent,downtime_minutes,threat_flag,location
4320,4321,2026-02-11 02:18:00,VLan20,Finance,Router,HTTP,252,1.46,1,NO,KUMASI
4321,4322,2026-03-03 04:14:00,VLan30,IT,Desktop,SSH,1106,2.39,9,YES,ACCRA
4322,4323,2026-01-11 23:55:00,VLan40,Sales,Desktop,SSH,585,0.03,11,NO,KUMASI
4323,4324,2026-02-06 14:41:00,VLan30,IT,Desktop,HTTPS,813,1.15,3,NO,Tamale
4324,4325,2026-01-19 21:04:00,VLan10,HR,Mobile,SMTP,436,4.43,2,NO,KUMASI
4325,4326,2026-01-19 20:39:00,VLan20,Finance,Router,FTP,315,0.28,9,NO,KUMASI
4326,4327,2026-02-05 14:04:00,VLan10,HR,Mobile,HTTPS,692,2.8,10,NO,KUMASI
4327,4328,2026-04-29 21:39:00,VLan10,HR,Router,SSH,475,1.26,14,NO,KUMASI
4328,4329,2026-01-19 19:30:00,VLan40,Sales,Desktop,DNS,661,4.46,8,NO,KUMASI
4329,4330,2026-03-18 06:42:00,VLan20,Finance,Router,HTTP,578,3.47,0,NO,Tamale
4330,4331,2026-03-05 13:22:00,VLan40,Sales,Desktop,HTTPS,294,4.73,8,NO,Tamale
4331,4332,2026-01-26 13:44:00,VLan30,IT,Desktop,DNS,1140,4.16,12,NO,TEMA
4332,4333,2026-01-30 07:15:00,VLan10,HR,Mobile,SMTP,336,1.62,10,NO,TAKORADI
4333,4334,2026-01-03 23:42:00,VLan30,IT,Router,HTTP,1070,4.89,6,NO,ACCRA
4334,4335,2026-04-27 04:50:00,VLan40,Sales,Laptop,FTP,169,2.98,0,NO,TAKORADI
4335,4336,2026-03-03 03:00:00,VLan20,Finance,Mobile,HTTP,213,3.07,15,NO,TEMA
4336,4337,2026-02-03 05:57:00,VLan20,Finance,Server,HTTPS,308,4.71,5,NO,ACCRA
4337,4338,2026-04-12 03:51:00,VLan10,HR,Desktop,DNS,104,0.53,11,NO,TAKORADI
4338,4339,2026-02-27 15:35:00,VLan20,Finance,Mobile,HTTPS,428,2.0,4,NO,TEMA
4339,4340,2026-04-13 20:47:00,VLan10,HR,Server,FTP,435,3.57,3,NO,TEMA
4340,4341,2026-02-10 00:35:00,VLan20,Finance,Laptop,SMTP,271,1.31,14,NO,TAKORADI
4341,4342,2026-02-10 14:19:00,VLan10,HR,Server,HTTPS,505,2.56,2,NO,Tamale
4342,4343,2026-04-03 16:08:00,VLan10,HR,Router,HTTPS,181,3.6,9,NO,TEMA
4343,4344,2026-02-11 11:30:00,VLan20,Finance,Laptop,HTTPS,455,0.48,7,NO,Tamale
4344,4345,2026-02-22 20:10:00,VLan30,IT,Router,SMTP,848,2.86,4,NO,Tamale
4345,4346,2026-02-14 01:54:00,VLan20,Finance,Router,FTP,307,2.39,1,NO,ACCRA
4346,4347,2026-03-24 10:35:00,VLan40,Sales,Router,HTTPS,420,0.3,5,NO,Tamale
4347,4348,2026-02-14 14:42:00,VLan10,HR,Laptop,FTP,333,1.47,2,NO,TEMA
4348,4349,2026-01-12 17:44:00,VLan30,IT,Desktop,HTTP,1018,2.3,1,NO,Tamale
4349,4350,2026-02-20 18:43:00,VLan10,HR,Router,SSH,204,2.47,11,NO,TEMA
4350,4351,2026-04-30 19:29:00,VLan20,Finance,Server,HTTPS,472,0.8,10,NO,KUMASI
4351,4352,2026-01-06 02:46:00,VLan30,IT,Server,FTP,551,1.9,14,NO,TAKORADI
4352,4353,2026-02-08 02:26:00,VLan20,Finance,Server,FTP,127,4.19,8,NO,Tamale
4353,4354,2026-03-26 19:06:00,VLan20,Finance,Mobile,SMTP,698,3.61,11,NO,TAKORADI
4354,4355,2026-01-13 20:26:00,VLan10,HR,Server,HTTP,135,4.7,15,NO,ACCRA
4355,4356,2026-01-24 11:12:00,VLan40,Sales,Router,DNS,172,0.68,14,NO,KUMASI
4356,4357,2026-01-15 04:45:00,VLan20,Finance,Desktop,HTTPS,473,3.14,11,NO,KUMASI
4357,4358,2026-03-08 07:22:00,VLan10,HR,Server,FTP,632,2.84,15,NO,KUMASI
4358,4359,2026-01-30 08:14:00,VLan40,Sales,Desktop,SMTP,132,0.86,2,NO,TAKORADI
4359,4360,2026-01-21 06:48:00,VLan10,HR,Server,SMTP,233,2.92,3,NO,ACCRA
4360,4361,2026-03-22 20:10:00,VLan20,Finance,Laptop,SMTP,413,2.91,3,NO,ACCRA
4361,4362,2026-02-07 01:56:00,VLan30,IT,Server,HTTP,656,2.47,12,NO,TEMA
4362,4363,2026-04-11 14:04:00,VLan40,Sales,Laptop,FTP,653,1.32,5,NO,ACCRA
4363,4364,2026-03-03 22:26:00,VLan30,IT,Mobile,HTTP,844,1.53,13,NO,Tamale
4364,4365,2026-04-10 21:38:00,VLan30,IT,Mobile,HTTP,530,0.33,9,NO,ACCRA
4365,4366,2026-03-01 17:35:00,VLan20,Finance,Desktop,DNS,584,1.44,0,NO,TAKORADI
4366,4367,2026-04-27 09:32:00,VLan20,Finance,Server,SMTP,379,1.68,10,NO,Tamale
4367,4368,2026-03-29 20:39:00,VLan30,IT,Laptop,SSH,697,0.55,6,NO,KUMASI
4368,4369,2026-03-24 22:18:00,VLan10,HR,Laptop,DNS,536,1.62,15,NO,ACCRA
4369,4370,2026-02-16 05:16:00,VLan20,Finance,Mobile,HTTPS,415,1.07,3,NO,KUMASI
4370,4371,2026-04-06 04:40:00,VLan20,Finance,Router,FTP,469,2.32,6,NO,Tamale
4371,4372,2026-04-01 01:29:00,VLan20,Finance,Server,DNS,252,0.77,15,NO,TAKORADI
4372,4373,2026-03-18 22:00:00,VLan20,Finance,Desktop,HTTPS,398,4.2,14,NO,TAKORADI
4373,4374,2026-03-21 17:33:00,VLan30,IT,Server,SMTP,749,4.49,4,NO,TAKORADI
4374,4375,2026-04-01 20:54:00,VLan30,IT,Mobile,FTP,824,3.68,12,NO,Tamale
4375,4376,2026-03-24 06:53:00,VLan30,IT,Server,DNS,693,2.31,3,NO,Tamale
4376,4377,2026-03-19 07:17:00,VLan10,HR,Desktop,FTP,345,4.21,12,NO,ACCRA
4377,4378,2026-03-11 17:09:00,VLan30,IT,Desktop,FTP,1000,0.36,11,YES,TAKORADI
4378,4379,2026-01-01 06:45:00,VLan30,IT,Laptop,HTTPS,545,2.21,6,NO,ACCRA
4379,4380,2026-02-25 11:19:00,VLan30,IT,Laptop,FTP,1026,1.74,9,YES,Tamale
4380,4381,2026-02-07 03:35:00,VLan10,HR,Server,DNS,254,4.85,4,NO,KUMASI
4381,4382,2026-03-14 04:02:00,VLan30,IT,Server,FTP,1087,2.37,6,YES,ACCRA
4382,4383,2026-02-20 19:00:00,VLan40,Sales,Router,DNS,278,0.57,12,NO,Tamale
4383,4384,2026-01-16 00:58:00,VLan30,IT,Server,SSH,1175,4.88,8,YES,TAKORADI
4384,4385,2026-04-26 00:25:00,VLan10,HR,Router,FTP,117,2.71,0,NO,ACCRA
4385,4386,2026-04-16 15:30:00,VLan40,Sales,Laptop,DNS,313,0.53,3,NO,TEMA
4386,4387,2026-03-23 15:49:00,VLan10,HR,Laptop,FTP,146,3.38,1,NO,ACCRA
4387,4388,2026-02-16 11:54:00,VLan30,IT,Desktop,HTTPS,1175,2.9,5,NO,TEMA
4388,4389,2026-03-20 04:40:00,VLan20,Finance,Mobile,DNS,215,3.65,11,NO,ACCRA
4389,4390,2026-02-15 08:31:00,VLan40,Sales,Router,FTP,459,1.43,13,NO,Tamale
4390,4391,2026-01-28 06:22:00,VLan10,HR,Router,FTP,208,4.6,14,NO,Tamale
4391,4392,2026-04-17 09:18:00,VLan40,Sales,Laptop,HTTP,657,3.96,5,NO,TAKORADI
4392,4393,2026-01-17 00:21:00,VLan30,IT,Laptop,DNS,921,0.1,2,NO,KUMASI
4393,4394,2026-02-05 11:55:00,VLan30,IT,Laptop,HTTPS,579,1.67,1,NO,TAKORADI
4394,4395,2026-02-25 12:58:00,VLan10,HR,Mobile,HTTP,245,2.05,12,NO,KUMASI
4395,4396,2026-03-01 21:06:00,VLan40,Sales,Router,HTTP,265,0.23,6,NO,ACCRA
4396,4397,2026-01-11 12:17:00,VLan10,HR,Server,HTTPS,151,4.84,12,NO,TEMA
4397,4398,2026-01-24 16:08:00,VLan30,IT,Mobile,HTTP,839,3.2,2,NO,TEMA
4398,4399,2026-02-03 07:13:00,VLan10,HR,Router,FTP,247,1.31,7,NO,KUMASI
4399,4400,2026-02-22 10:02:00,VLan10,HR,Router,FTP,297,1.95,13,NO,Tamale
4400,4401,2026-02-16 14:57:00,VLan40,Sales,Desktop,FTP,420,1.56,15,NO,KUMASI
4401,4402,2026-03-16 21:50:00,VLan20,Finance,Desktop,HTTPS,472,0.04,13,NO,TAKORADI
4402,4403,2026-04-02 07:07:00,VLan10,HR,Server,HTTPS,515,3.8,10,NO,ACCRA
4403,4404,2026-03-07 02:37:00,VLan30,IT,Router,HTTPS,622,0.83,7,NO,Tamale
4404,4405,2026-01-30 11:58:00,VLan40,Sales,Mobile,HTTP,593,4.13,8,NO,KUMASI
4405,4406,2026-02-28 15:47:00,VLan20,Finance,Desktop,DNS,296,1.2,10,NO,KUMASI
4406,4407,2026-01-09 16:55:00,VLan20,Finance,Laptop,SSH,646,3.62,3,NO,TEMA
4407,4408,2026-03-20 09:56:00,VLan40,Sales,Server,FTP,519,1.89,13,NO,TAKORADI
4408,4409,2026-01-04 06:05:00,VLan40,Sales,Server,HTTP,698,2.49,14,NO,Tamale
4409,4410,2026-03-17 15:44:00,VLan20,Finance,Mobile,SSH,234,0.6,12,NO,TEMA
4410,4411,2026-01-22 09:15:00,VLan10,HR,Router,HTTPS,466,2.46,13,NO,TAKORADI
4411,4412,2026-02-17 04:37:00,VLan40,Sales,Mobile,DNS,650,1.03,10,NO,TAKORADI
4412,4413,2026-03-11 20:39:00,VLan30,IT,Server,SMTP,1166,1.33,13,NO,ACCRA
4413,4414,2026-04-23 17:57:00,VLan10,HR,Router,HTTP,266,2.19,6,NO,ACCRA
4414,4415,2026-01-23 13:55:00,VLan30,IT,Laptop,SMTP,660,4.39,12,NO,TEMA
4415,4416,2026-03-17 07:00:00,VLan30,IT,Laptop,SSH,687,3.8,13,NO,ACCRA
4416,4417,2026-03-01 03:47:00,VLan40,Sales,Router,FTP,169,2.87,15,NO,TAKORADI
4417,4418,2026-03-30 13:51:00,VLan30,IT,Laptop,DNS,632,1.43,13,NO,Tamale
4418,4419,2026-02-09 20:16:00,VLan10,HR,Desktop,SMTP,260,1.85,15,NO,TAKORADI
4419,4420,2026-01-03 04:55:00,VLan30,IT,Laptop,SMTP,1184,1.41,7,NO,TAKORADI
4420,4421,2026-04-05 11:50:00,VLan10,HR,Server,SMTP,110,1.05,2,NO,Tamale
4421,4422,2026-03-06 23:16:00,VLan10,HR,Laptop,HTTP,118,4.61,3,NO,ACCRA
4422,4423,2026-03-08 03:43:00,VLan40,Sales,Desktop,HTTP,278,2.43,3,NO,KUMASI
4423,4424,2026-02-21 17:44:00,VLan20,Finance,Desktop,FTP,598,0.38,10,NO,TEMA
4424,4425,2026-04-22 15:23:00,VLan40,Sales,Desktop,HTTPS,571,4.81,6,NO,TEMA
4425,4426,2026-02-15 07:21:00,VLan10,HR,Laptop,SSH,523,1.98,1,NO,KUMASI
4426,4427,2026-01-24 19:38:00,VLan10,HR,Laptop,SMTP,410,1.1,6,NO,TAKORADI
4427,4428,2026-02-28 16:10:00,VLan10,HR,Server,FTP,165,3.83,0,NO,TAKORADI
4428,4429,2026-04-21 06:28:00,VLan30,IT,Desktop,SSH,1017,2.1,15,YES,Tamale
4429,4430,2026-04-26 01:21:00,VLan20,Finance,Server,SMTP,537,3.06,9,NO,TEMA
4430,4431,2026-03-01 08:01:00,VLan40,Sales,Laptop,FTP,217,1.12,6,NO,TAKORADI
4431,4432,2026-03-30 08:04:00,VLan40,Sales,Mobile,SMTP,116,2.32,12,NO,TAKORADI
4432,4433,2026-04-30 16:36:00,VLan20,Finance,Server,FTP,398,3.45,8,NO,TEMA
4433,4434,2026-02-22 00:37:00,VLan40,Sales,Desktop,HTTPS,302,1.57,5,NO,TEMA
4434,4435,2026-02-25 10:39:00,VLan10,HR,Mobile,SSH,639,2.49,14,NO,Tamale
4435,4436,2026-01-12 15:55:00,VLan20,Finance,Laptop,HTTP,148,0.95,12,NO,ACCRA
4436,4437,2026-01-02 11:10:00,VLan20,Finance,Mobile,SMTP,516,4.34,7,NO,TAKORADI
4437,4438,2026-01-27 05:26:00,VLan30,IT,Laptop,HTTP,623,3.6,6,NO,TAKORADI
4438,4439,2026-02-24 14:24:00,VLan10,HR,Desktop,SMTP,128,0.79,10,NO,TEMA
4439,4440,2026-02-23 08:05:00,VLan20,Finance,Mobile,FTP,530,1.45,1,NO,ACCRA
4440,4441,2026-01-10 02:18:00,VLan30,IT,Mobile,HTTPS,626,4.26,2,NO,Tamale
4441,4442,2026-01-15 17:15:00,VLan20,Finance,Server,HTTPS,670,1.69,1,NO,TAKORADI
4442,4443,2026-01-15 20:59:00,VLan30,IT,Server,HTTP,597,0.32,2,NO,TAKORADI
4443,4444,2026-01-05 21:56:00,VLan40,Sales,Router,FTP,686,1.86,14,NO,Tamale
4444,4445,2026-04-15 01:22:00,VLan30,IT,Router,SSH,633,1.16,14,NO,TAKORADI
4445,4446,2026-04-11 22:46:00,VLan10,HR,Router,FTP,564,2.07,15,NO,ACCRA
4446,4447,2026-03-31 12:35:00,VLan40,Sales,Router,DNS,162,1.01,5,NO,TEMA
4447,4448,2026-02-20 05:26:00,VLan20,Finance,Laptop,HTTPS,169,4.21,4,NO,TEMA
4448,4449,2026-02-28 14:04:00,VLan30,IT,Server,FTP,845,4.27,12,NO,ACCRA
4449,4450,2026-04-01 01:39:00,VLan20,Finance,Laptop,HTTP,647,3.66,8,NO,Tamale
4450,4451,2026-04-12 06:51:00,VLan20,Finance,Desktop,DNS,547,4.07,9,NO,TEMA
4451,4452,2026-03-03 08:23:00,VLan40,Sales,Desktop,SMTP,188,1.76,2,NO,ACCRA
4452,4453,2026-03-27 18:37:00,VLan30,IT,Desktop,SMTP,902,2.65,10,NO,ACCRA
4453,4454,2026-04-03 04:46:00,VLan20,Finance,Server,HTTPS,428,1.38,3,NO,ACCRA
4454,4455,2026-01-15 18:27:00,VLan40,Sales,Server,SMTP,584,4.49,3,NO,ACCRA
4455,4456,2026-04-27 04:56:00,VLan10,HR,Laptop,HTTPS,685,3.12,12,NO,ACCRA
4456,4457,2026-03-02 19:47:00,VLan10,HR,Server,HTTP,345,1.72,10,NO,ACCRA
4457,4458,2026-03-16 09:09:00,VLan10,HR,Desktop,HTTP,386,2.88,14,NO,Tamale
4458,4459,2026-03-12 02:37:00,VLan20,Finance,Router,HTTPS,277,1.87,13,NO,TAKORADI
4459,4460,2026-02-19 12:24:00,VLan40,Sales,Mobile,SSH,655,0.29,4,NO,TAKORADI
4460,4461,2026-01-29 13:20:00,VLan20,Finance,Laptop,HTTP,269,0.62,13,NO,ACCRA
4461,4462,2026-02-28 23:29:00,VLan10,HR,Laptop,SSH,410,1.36,8,NO,Tamale
4462,4463,2026-02-19 22:54:00,VLan30,IT,Laptop,HTTPS,700,1.28,2,NO,ACCRA
4463,4464,2026-03-29 05:52:00,VLan10,HR,Server,HTTPS,153,4.46,6,NO,KUMASI
4464,4465,2026-02-27 06:33:00,VLan40,Sales,Mobile,HTTP,611,3.45,2,NO,TAKORADI
4465,4466,2026-03-14 15:19:00,VLan10,HR,Mobile,HTTP,268,2.93,0,NO,ACCRA
4466,4467,2026-02-17 18:40:00,VLan30,IT,Desktop,HTTPS,932,4.9,6,NO,KUMASI
4467,4468,2026-04-16 09:17:00,VLan20,Finance,Router,SSH,319,4.56,5,NO,TAKORADI
4468,4469,2026-02-04 10:03:00,VLan20,Finance,Desktop,HTTPS,203,1.19,0,NO,KUMASI
4469,4470,2026-02-24 18:44:00,VLan10,HR,Mobile,HTTP,379,0.18,3,NO,KUMASI
4470,4471,2026-03-05 12:02:00,VLan40,Sales,Server,HTTPS,191,1.12,14,NO,ACCRA
4471,4472,2026-03-25 18:25:00,VLan20,Finance,Mobile,DNS,520,4.97,11,NO,KUMASI
4472,4473,2026-03-01 18:31:00,VLan40,Sales,Mobile,HTTP,161,0.61,6,NO,Tamale
4473,4474,2026-01-10 03:29:00,VLan30,IT,Router,SSH,730,0.73,11,NO,KUMASI
4474,4475,2026-02-24 10:13:00,VLan40,Sales,Router,DNS,462,2.8,13,NO,ACCRA
4475,4476,2026-01-20 10:52:00,VLan20,Finance,Router,FTP,376,4.15,0,NO,TAKORADI
4476,4477,2026-04-25 14:14:00,VLan30,IT,Laptop,HTTPS,1176,3.0,12,NO,TAKORADI
4477,4478,2026-02-19 14:03:00,VLan40,Sales,Router,HTTPS,184,0.07,15,NO,TAKORADI
4478,4479,2026-03-23 01:41:00,VLan20,Finance,Server,SSH,237,0.92,11,NO,TEMA
4479,4480,2026-01-13 06:23:00,VLan10,HR,Router,HTTP,278,3.01,5,NO,ACCRA
4480,4481,2026-02-28 02:26:00,VLan40,Sales,Server,DNS,604,4.78,7,NO,Tamale
4481,4482,2026-01-24 22:54:00,VLan40,Sales,Server,DNS,168,2.72,13,NO,Tamale
4482,4483,2026-01-15 18:56:00,VLan30,IT,Mobile,DNS,1061,3.6,4,NO,KUMASI
4483,4484,2026-04-26 15:04:00,VLan30,IT,Server,HTTPS,893,3.35,5,NO,TAKORADI
4484,4485,2026-04-03 09:58:00,VLan20,Finance,Desktop,HTTP,516,4.38,0,NO,KUMASI
4485,4486,2026-03-08 22:45:00,VLan20,Finance,Laptop,SSH,331,3.05,3,NO,ACCRA
4486,4487,2026-01-10 16:21:00,VLan10,HR,Desktop,SMTP,319,4.65,7,NO,KUMASI
4487,4488,2026-02-08 03:02:00,VLan30,IT,Desktop,SSH,980,3.15,10,YES,Tamale
4488,4489,2026-01-28 12:23:00,VLan10,HR,Router,DNS,254,2.9,0,NO,KUMASI
4489,4490,2026-02-12 08:00:00,VLan20,Finance,Server,FTP,498,2.47,9,NO,ACCRA
4490,4491,2026-03-12 08:30:00,VLan30,IT,Mobile,SMTP,666,1.73,14,NO,KUMASI
4491,4492,2026-04-16 09:18:00,VLan20,Finance,Mobile,SSH,448,1.48,4,NO,ACCRA
4492,4493,2026-03-27 10:21:00,VLan30,IT,Server,HTTP,542,3.37,6,NO,Tamale
4493,4494,2026-04-20 12:47:00,VLan10,HR,Mobile,FTP,138,1.37,1,NO,Tamale
4494,4495,2026-04-04 22:40:00,VLan10,HR,Server,FTP,696,1.35,7,NO,Tamale
4495,4496,2026-02-10 13:41:00,VLan20,Finance,Desktop,SMTP,457,4.49,13,NO,ACCRA
4496,4497,2026-01-27 09:28:00,VLan30,IT,Server,HTTP,533,2.18,5,NO,TAKORADI
4497,4498,2026-04-11 17:11:00,VLan20,Finance,Laptop,DNS,227,1.24,1,NO,TEMA
4498,4499,2026-04-15 12:47:00,VLan10,HR,Laptop,FTP,290,3.06,2,NO,TEMA
4499,4500,2026-03-10 22:56:00,VLan20,Finance,Router,FTP,642,4.76,8,NO,TAKORADI
4500,4501,2026-01-23 00:56:00,VLan30,IT,Laptop,HTTPS,1043,4.39,5,NO,ACCRA
4501,4502,2026-03-28 21:00:00,VLan40,Sales,Laptop,SSH,345,1.74,0,NO,KUMASI
4502,4503,2026-02-28 10:23:00,VLan30,IT,Desktop,HTTP,1038,1.23,12,NO,TAKORADI
4503,4504,2026-04-16 22:00:00,VLan10,HR,Router,HTTPS,678,2.84,6,NO,TAKORADI
4504,4505,2026-01-16 23:24:00,VLan30,IT,Server,SMTP,534,4.51,5,NO,TAKORADI
4505,4506,2026-01-07 06:15:00,VLan30,IT,Mobile,DNS,1152,2.48,7,NO,TEMA
4506,4507,2026-04-18 23:33:00,VLan40,Sales,Server,FTP,634,3.39,12,NO,KUMASI
4507,4508,2026-02-19 17:03:00,VLan10,HR,Laptop,DNS,489,4.11,12,NO,TEMA
4508,4509,2026-04-13 05:43:00,VLan30,IT,Server,HTTPS,861,3.58,15,NO,TAKORADI
4509,4510,2026-02-24 20:11:00,VLan30,IT,Desktop,DNS,1111,4.04,14,NO,Tamale
4510,4511,2026-02-20 16:58:00,VLan20,Finance,Desktop,SMTP,585,2.81,13,NO,TEMA
4511,4512,2026-04-27 15:03:00,VLan20,Finance,Router,FTP,174,3.92,12,NO,ACCRA
4512,4513,2026-04-05 14:01:00,VLan30,IT,Desktop,SSH,1133,0.8,8,YES,Tamale
4513,4514,2026-04-07 05:49:00,VLan10,HR,Mobile,HTTPS,389,3.38,8,NO,Tamale
4514,4515,2026-01-13 06:07:00,VLan20,Finance,Router,HTTPS,378,0.81,0,NO,TEMA
4515,4516,2026-01-10 16:08:00,VLan30,IT,Server,HTTPS,1193,3.43,14,NO,Tamale
4516,4517,2026-04-24 06:40:00,VLan10,HR,Mobile,HTTPS,580,3.61,7,NO,TAKORADI
4517,4518,2026-03-07 20:28:00,VLan40,Sales,Desktop,DNS,164,3.52,2,NO,ACCRA
4518,4519,2026-03-03 07:35:00,VLan40,Sales,Router,HTTPS,331,1.79,8,NO,ACCRA
4519,4520,2026-01-22 06:36:00,VLan40,Sales,Desktop,SSH,357,3.98,8,NO,Tamale
4520,4521,2026-04-21 15:41:00,VLan30,IT,Desktop,SSH,1169,3.59,2,YES,TEMA
4521,4522,2026-02-12 17:08:00,VLan10,HR,Mobile,FTP,531,3.45,5,NO,KUMASI
4522,4523,2026-04-04 04:39:00,VLan10,HR,Server,SMTP,396,2.2,9,NO,KUMASI
4523,4524,2026-02-13 02:27:00,VLan10,HR,Server,SSH,574,1.02,2,NO,KUMASI
4524,4525,2026-02-14 04:45:00,VLan10,HR,Server,FTP,517,4.93,5,NO,TAKORADI
4525,4526,2026-01-12 00:44:00,VLan10,HR,Server,SSH,165,0.7,13,NO,TEMA
4526,4527,2026-04-15 13:38:00,VLan30,IT,Server,HTTP,711,0.66,8,NO,ACCRA
4527,4528,2026-01-30 12:48:00,VLan30,IT,Server,DNS,1001,1.25,12,NO,TAKORADI
4528,4529,2026-03-20 06:34:00,VLan40,Sales,Laptop,FTP,270,4.69,12,NO,TAKORADI
4529,4530,2026-04-02 16:06:00,VLan30,IT,Laptop,SMTP,1098,3.76,14,NO,Tamale
4530,4531,2026-01-08 05:28:00,VLan30,IT,Server,SMTP,848,4.07,9,NO,TEMA
4531,4532,2026-02-07 23:11:00,VLan40,Sales,Desktop,SMTP,419,1.21,5,NO,Tamale
4532,4533,2026-03-15 09:20:00,VLan30,IT,Laptop,DNS,771,3.97,10,NO,KUMASI
4533,4534,2026-01-13 17:39:00,VLan40,Sales,Desktop,HTTP,187,2.01,0,NO,KUMASI
4534,4535,2026-01-20 03:21:00,VLan10,HR,Mobile,HTTPS,171,2.81,14,NO,Tamale
4535,4536,2026-02-17 07:06:00,VLan10,HR,Desktop,SSH,629,4.89,7,NO,TAKORADI
4536,4537,2026-04-13 02:18:00,VLan20,Finance,Mobile,DNS,623,4.1,13,NO,TAKORADI
4537,4538,2026-03-02 13:56:00,VLan30,IT,Laptop,SMTP,1039,4.82,9,NO,ACCRA
4538,4539,2026-03-25 15:41:00,VLan30,IT,Laptop,FTP,825,2.67,13,NO,TEMA
4539,4540,2026-02-26 01:52:00,VLan10,HR,Router,HTTPS,183,2.64,2,NO,TEMA
4540,4541,2026-01-08 12:24:00,VLan40,Sales,Router,DNS,525,0.34,7,NO,TAKORADI
4541,4542,2026-03-05 17:18:00,VLan40,Sales,Desktop,SSH,129,0.47,11,NO,TAKORADI
4542,4543,2026-04-13 18:23:00,VLan20,Finance,Server,HTTP,329,3.53,1,NO,TAKORADI
4543,4544,2026-01-28 18:29:00,VLan10,HR,Router,HTTPS,650,2.45,11,NO,KUMASI
4544,4545,2026-01-11 17:23:00,VLan20,Finance,Server,SSH,225,0.63,15,NO,TAKORADI
4545,4546,2026-03-24 13:33:00,VLan30,IT,Laptop,SMTP,1003,3.45,3,NO,TAKORADI
4546,4547,2026-04-25 07:01:00,VLan20,Finance,Server,DNS,487,3.31,6,NO,TEMA
4547,4548,2026-04-03 00:27:00,VLan40,Sales,Laptop,DNS,341,2.37,0,NO,TEMA
4548,4549,2026-01-25 15:29:00,VLan40,Sales,Desktop,DNS,449,4.12,13,NO,Tamale
4549,4550,2026-01-23 18:36:00,VLan10,HR,Router,DNS,366,2.63,0,NO,ACCRA
4550,4551,2026-03-23 21:45:00,VLan30,IT,Server,SSH,999,3.18,8,YES,TEMA
4551,4552,2026-03-17 05:37:00,VLan20,Finance,Laptop,SMTP,253,0.86,11,NO,TEMA
4552,4553,2026-03-11 04:26:00,VLan10,HR,Server,HTTP,502,0.58,8,NO,TAKORADI
4553,4554,2026-02-08 13:55:00,VLan20,Finance,Router,SSH,519,1.92,3,NO,ACCRA
4554,4555,2026-02-25 17:31:00,VLan20,Finance,Mobile,HTTP,355,4.36,8,NO,TEMA
4555,4556,2026-03-13 21:09:00,VLan30,IT,Desktop,DNS,648,4.52,10,NO,TAKORADI
4556,4557,2026-02-21 01:35:00,VLan40,Sales,Desktop,HTTPS,275,4.67,12,NO,TAKORADI
4557,4558,2026-02-06 18:22:00,VLan10,HR,Desktop,DNS,437,3.67,15,NO,ACCRA
4558,4559,2026-04-14 05:40:00,VLan40,Sales,Mobile,SMTP,295,1.11,9,NO,KUMASI
4559,4560,2026-01-26 23:48:00,VLan30,IT,Desktop,HTTPS,566,3.98,5,NO,Tamale
4560,4561,2026-01-14 22:18:00,VLan10,HR,Router,HTTP,223,2.7,6,NO,Tamale
4561,4562,2026-04-10 03:15:00,VLan20,Finance,Server,FTP,178,3.5,4,NO,Tamale
4562,4563,2026-02-03 02:22:00,VLan30,IT,Desktop,SSH,963,2.82,0,YES,TAKORADI
4563,4564,2026-02-05 19:06:00,VLan20,Finance,Mobile,SSH,322,1.13,3,NO,KUMASI
4564,4565,2026-01-14 06:38:00,VLan20,Finance,Mobile,HTTPS,242,0.01,0,NO,Tamale
4565,4566,2026-04-04 09:06:00,VLan30,IT,Laptop,DNS,1018,3.1,10,NO,KUMASI
4566,4567,2026-03-30 09:53:00,VLan30,IT,Desktop,SMTP,1050,0.15,7,NO,TEMA
4567,4568,2026-03-07 15:00:00,VLan20,Finance,Router,SMTP,303,3.64,8,NO,ACCRA
4568,4569,2026-01-13 15:39:00,VLan40,Sales,Desktop,FTP,664,3.63,15,NO,KUMASI
4569,4570,2026-02-23 01:37:00,VLan10,HR,Desktop,DNS,171,4.4,9,NO,Tamale
4570,4571,2026-02-09 03:14:00,VLan40,Sales,Mobile,FTP,240,2.18,0,NO,TEMA
4571,4572,2026-03-24 05:29:00,VLan10,HR,Laptop,HTTP,276,0.86,2,NO,ACCRA
4572,4573,2026-04-24 09:50:00,VLan10,HR,Laptop,DNS,512,4.43,12,NO,ACCRA
4573,4574,2026-01-20 11:37:00,VLan40,Sales,Server,SMTP,246,3.15,13,NO,ACCRA
4574,4575,2026-02-18 04:52:00,VLan20,Finance,Laptop,SSH,528,1.26,0,NO,Tamale
4575,4576,2026-04-07 23:11:00,VLan10,HR,Server,SMTP,319,2.97,7,NO,TEMA
4576,4577,2026-04-19 06:03:00,VLan10,HR,Desktop,DNS,411,1.79,12,NO,ACCRA
4577,4578,2026-02-04 23:33:00,VLan10,HR,Mobile,DNS,152,1.6,0,NO,ACCRA
4578,4579,2026-01-22 17:01:00,VLan10,HR,Router,HTTPS,406,1.75,10,NO,KUMASI
4579,4580,2026-03-22 08:25:00,VLan30,IT,Laptop,HTTP,1169,1.62,10,NO,ACCRA
4580,4581,2026-02-25 11:33:00,VLan10,HR,Router,SSH,317,2.61,12,NO,TAKORADI
